,recall@1,recall@2,recall@3,recall@4,recall@5,recall@6,recall@8,recall@10,recall@20,recall@50,recall@100
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part3,0.25362819626814437,0.35014973508408725,0.39507026030869075,0.4247869154572746,0.4503570605851258,0.47016816401751504,0.5021884358442832,0.5245335176226703,0.5945634646394712,0.6915457267910277,0.7521308454272732
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part4,0.24510481455886063,0.33218152499424586,0.38055747523612654,0.4169546187514463,0.44091223220456816,0.4614144206404128,0.49159179912463363,0.5153190509099334,0.5858097212623711,0.6827919834139276,0.750979037088181
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part5,0.2499424095830487,0.33448514167243065,0.3853950702603146,0.41741534208708325,0.43976042386547576,0.46095369730477587,0.4918221607924521,0.5146279659064781,0.5816632112416394,0.6788758350610143,0.7413038470398072
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part6,0.2552407279428737,0.3395530983644372,0.3863165169315885,0.42547800046073003,0.45104814558858125,0.4731628656991553,0.5003455425017358,0.5263764109652177,0.5980188896567475,0.6899331951162987,0.7597327804652811
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part7,0.25708362128542156,0.3487675650771764,0.3955309836443277,0.4277816171389148,0.4524303155954921,0.47592720571297703,0.5051831375259227,0.5261460492973993,0.5943331029716528,0.6883206634415697,0.7532826537663653
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part8,0.2598479612992433,0.3506104584197242,0.39737387698687554,0.43192812715964746,0.45772863395531715,0.4773093757198879,0.5081778392075622,0.5296014743146756,0.6012439530062055,0.6968440451508514,0.7608845888043733
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part9,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part10,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part11,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part12,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part13,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part14,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part15,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part16,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part17,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part18,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part19,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part20,0.25593181294632916,0.34577286339553615,0.3953006219765092,0.42732089380327787,0.4524303155954921,0.4703985256853335,0.5001151808339174,0.5229209859479413,0.5931812946325606,0.687399216770296,0.7565077171158232
